time [s],ax [km/s^2],ay [km/s^2],az [km/s^2],dvx [km/s],dvy [km/s],dvz [km/s],sum_dvx [km/s],sum_dvy [km/s],sum_dvz [km/s]
4297.0,8.276418745864662e-12,2.219386774068091e-14,0.0,8.276418745864662e-12,2.219386774068091e-14,0.0,-0.005261407434475921,-7.720514070886333e-05,0.0
4298.0,8.463038574651404e-12,2.275215079467227e-14,0.0,8.463038574651404e-12,2.275215079467227e-14,0.0,-0.005261407426012882,-7.720514068611119e-05,0.0
4299.0,8.65339751323761e-12,2.3323063954321864e-14,0.0,8.65339751323761e-12,2.3323063954321864e-14,0.0,-0.005261407417359485,-7.720514066278813e-05,0.0
4300.0,8.847560562835379e-12,2.3906859606510753e-14,0.0,8.847560562835379e-12,2.3906859606510753e-14,0.0,-0.005261407408511924,-7.720514063888127e-05,0.0
4301.0,9.045593682569784e-12,2.4503794511914612e-14,0.0,9.045593682569784e-12,2.4503794511914612e-14,0.0,-0.005261407399466331,-7.720514061437747e-05,0.0
4302.0,9.24756380098758e-12,2.5114129869827662e-14,0.0,9.24756380098758e-12,2.5114129869827662e-14,0.0,-0.005261407390218767,-7.720514058926334e-05,0.0
4303.0,9.453538827717457e-12,2.573813138399728e-14,0.0,9.453538827717457e-12,2.573813138399728e-14,0.0,-0.0052614073807652284,-7.72051405635252e-05,0.0
4304.0,9.66358766521921e-12,2.637606932805505e-14,0.0,9.66358766521921e-12,2.637606932805505e-14,0.0,-0.005261407371101641,-7.720514053714914e-05,0.0
4305.0,9.87778022063716e-12,2.7028218612956556e-14,0.0,9.87778022063716e-12,2.7028218612956556e-14,0.0,-0.005261407361223861,-7.720514051012092e-05,0.0
4306.0,1.0096187417785602e-11,2.769485885090806e-14,0.0,1.0096187417785602e-11,2.769485885090806e-14,0.0,-0.005261407351127673,-7.720514048242606e-05,0.0
4307.0,1.0318881209220443e-11,2.8376274427544972e-14,0.0,1.0318881209220443e-11,2.8376274427544972e-14,0.0,-0.005261407340808792,-7.720514045404979e-05,0.0
4308.0,1.0545934588429697e-11,2.907275456816399e-14,0.0,1.0545934588429697e-11,2.907275456816399e-14,0.0,-0.005261407330262857,-7.720514042497703e-05,0.0
4309.0,1.0777421602139837e-11,2.978459340805208e-14,0.0,1.0777421602139837e-11,2.978459340805208e-14,0.0,-0.0052614073194854356,-7.720514039519244e-05,0.0
4310.0,1.1013417362722155e-11,3.051209006345905e-14,0.0,1.1013417362722155e-11,3.051209006345905e-14,0.0,-0.005261407308472018,-7.720514036468035e-05,0.0
4311.0,1.1253998060725228e-11,3.1255548702271794e-14,0.0,1.1253998060725228e-11,3.1255548702271794e-14,0.0,-0.00526140729721802,-7.72051403334248e-05,0.0
4312.0,1.14992409775126e-11,3.2015278617385816e-14,0.0,1.14992409775126e-11,3.2015278617385816e-14,0.0,-0.005261407285718779,-7.720514030140952e-05,0.0
4313.0,1.1749224498016317e-11,3.2791594295978455e-14,0.0,1.1749224498016317e-11,3.2791594295978455e-14,0.0,-0.005261407273969555,-7.720514026861792e-05,0.0
4314.0,1.2004028123591863e-11,3.358481550007782e-14,0.0,1.2004028123591863e-11,3.358481550007782e-14,0.0,-0.005261407261965527,-7.72051402350331e-05,0.0
4315.0,1.2263732485032618e-11,3.4395267334198604e-14,0.0,1.2263732485032618e-11,3.4395267334198604e-14,0.0,-0.005261407249701794,-7.720514020063783e-05,0.0
4316.0,1.252841935563269e-11,3.522328032466457e-14,0.0,1.252841935563269e-11,3.522328032466457e-14,0.0,-0.005261407237173375,-7.720514016541456e-05,0.0
4317.0,1.2798171664416944e-11,3.6069190495534614e-14,0.0,1.2798171664416944e-11,3.6069190495534614e-14,0.0,-0.005261407224375203,-7.720514012934536e-05,0.0
4318.0,1.3073073509482259e-11,3.6933339445428725e-14,0.0,1.3073073509482259e-11,3.6933339445428725e-14,0.0,-0.0052614072113021295,-7.720514009241203e-05,0.0
4319.0,1.3353210171436652e-11,3.781607442573467e-14,0.0,1.3353210171436652e-11,3.781607442573467e-14,0.0,-0.0052614071979489195,-7.720514005459595e-05,0.0
4320.0,1.3638668126962916e-11,3.871774842002451e-14,0.0,1.3638668126962916e-11,3.871774842002451e-14,0.0,-0.005261407184310251,-7.72051400158782e-05,0.0
4321.0,1.3929535062521882e-11,3.963872022353257e-14,0.0,1.3929535062521882e-11,3.963872022353257e-14,0.0,-0.005261407170380716,-7.720513997623948e-05,0.0
4322.0,1.422589988815942e-11,4.057935452439095e-14,0.0,1.422589988815942e-11,4.057935452439095e-14,0.0,-0.005261407156154816,-7.720513993566012e-05,0.0
4323.0,1.4527852751423315e-11,4.154002198502535e-14,0.0,1.4527852751423315e-11,4.154002198502535e-14,0.0,-0.005261407141626963,-7.72051398941201e-05,0.0
4324.0,1.4835485051420172e-11,4.252109932567043e-14,0.0,1.4835485051420172e-11,4.252109932567043e-14,0.0,-0.0052614071267914776,-7.7205139851599e-05,0.0
4325.0,1.5148889452992886e-11,4.352296940735051e-14,0.0,1.5148889452992886e-11,4.352296940735051e-14,0.0,-0.0052614071116425885,-7.720513980807604e-05,0.0
4326.0,1.5468159901013022e-11,4.454602131519126e-14,0.0,1.5468159901013022e-11,4.454602131519126e-14,0.0,-0.005261407096174429,-7.720513976353002e-05,0.0
4327.0,1.5793391634809034e-11,4.5590650446149083e-14,0.0,1.5793391634809034e-11,4.5590650446149083e-14,0.0,-0.005261407080381037,-7.720513971793937e-05,0.0
4328.0,1.612468120268183e-11,4.6657258596238776e-14,0.0,1.612468120268183e-11,4.6657258596238776e-14,0.0,-0.0052614070642563555,-7.720513967128211e-05,0.0
4329.0,1.6462126476614373e-11,4.7746254041469444e-14,0.0,1.6462126476614373e-11,4.7746254041469444e-14,0.0,-0.005261407047794229,-7.720513962353585e-05,0.0
4330.0,1.680582666704026e-11,4.885805163568143e-14,0.0,1.680582666704026e-11,4.885805163568143e-14,0.0,-0.005261407030988402,-7.72051395746778e-05,0.0
4331.0,1.7155882337749938e-11,4.999307289432729e-14,0.0,1.7155882337749938e-11,4.999307289432729e-14,0.0,-0.005261407013832519,-7.720513952468472e-05,0.0
4332.0,1.7512395420990955e-11,5.115174608355801e-14,0.0,1.7512395420990955e-11,5.115174608355801e-14,0.0,-0.005261406996320124,-7.720513947353297e-05,0.0
4333.0,1.787546923259025e-11,5.233450631651993e-14,0.0,1.787546923259025e-11,5.233450631651993e-14,0.0,-0.005261406978444655,-7.720513942119847e-05,0.0
4334.0,1.8245208487302963e-11,5.354179564061254e-14,0.0,1.8245208487302963e-11,5.354179564061254e-14,0.0,-0.005261406960199447,-7.720513936765667e-05,0.0
4335.0,1.862171931419322e-11,5.477406313490536e-14,0.0,1.862171931419322e-11,5.477406313490536e-14,0.0,-0.005261406941577727,-7.720513931288262e-05,0.0
4336.0,1.9005109272252167e-11,5.603176500162424e-14,0.0,1.9005109272252167e-11,5.603176500162424e-14,0.0,-0.005261406922572618,-7.720513925685085e-05,0.0
4337.0,1.9395487366076614e-11,5.731536466412646e-14,0.0,1.9395487366076614e-11,5.731536466412646e-14,0.0,-0.005261406903177131,-7.720513919953549e-05,0.0
4338.0,1.9792964061674963e-11,5.862533285836313e-14,0.0,1.9792964061674963e-11,5.862533285836313e-14,0.0,-0.005261406883384167,-7.720513914091016e-05,0.0
4339.0,2.019765130244542e-11,5.996214773951701e-14,0.0,2.019765130244542e-11,5.996214773951701e-14,0.0,-0.005261406863186515,-7.7205139080948e-05,0.0
4340.0,2.060966252526124e-11,6.132629497019901e-14,0.0,2.060966252526124e-11,6.132629497019901e-14,0.0,-0.005261406842576853,-7.72051390196217e-05,0.0
4341.0,2.1029112676708005e-11,6.271826782618432e-14,0.0,2.1029112676708005e-11,6.271826782618432e-14,0.0,-0.00526140682154774,-7.720513895690344e-05,0.0
4342.0,2.1456118229433908e-11,6.413856729710341e-14,0.0,2.1456118229433908e-11,6.413856729710341e-14,0.0,-0.005261406800091622,-7.720513889276487e-05,0.0
4343.0,2.1890797198626815e-11,6.558770218447539e-14,0.0,2.1890797198626815e-11,6.558770218447539e-14,0.0,-0.005261406778200825,-7.720513882717717e-05,0.0
4344.0,2.2333269158674802e-11,6.7066189209992e-14,0.0,2.2333269158674802e-11,6.7066189209992e-14,0.0,-0.005261406755867556,-7.720513876011099e-05,0.0
4345.0,2.2783655259941932e-11,6.857455311159591e-14,0.0,2.2783655259941932e-11,6.857455311159591e-14,0.0,-0.005261406733083901,-7.720513869153644e-05,0.0
4346.0,2.324207824561839e-11,7.011332675753409e-14,0.0,2.324207824561839e-11,7.011332675753409e-14,0.0,-0.005261406709841822,-7.720513862142311e-05,0.0
4347.0,2.370866246882802e-11,7.168305124656707e-14,0.0,2.370866246882802e-11,7.168305124656707e-14,0.0,-0.0052614066861331596,-7.720513854974006e-05,0.0
4348.0,2.418353390975204e-11,7.32842760170787e-14,0.0,2.418353390975204e-11,7.32842760170787e-14,0.0,-0.005261406661949626,-7.720513847645578e-05,0.0
4349.0,2.4666820193008563e-11,7.491755895502928e-14,0.0,2.4666820193008563e-11,7.491755895502928e-14,0.0,-0.005261406637282806,-7.720513840153823e-05,0.0
4350.0,2.5158650605084967e-11,7.658346650154573e-14,0.0,2.5158650605084967e-11,7.658346650154573e-14,0.0,-0.005261406612124156,-7.720513832495477e-05,0.0
4351.0,2.5659156111920127e-11,7.828257377232526e-14,0.0,2.5659156111920127e-11,7.828257377232526e-14,0.0,-0.0052614065864649995,-7.72051382466722e-05,0.0
4352.0,2.6168469376671355e-11,8.001546465411534e-14,0.0,2.6168469376671355e-11,8.001546465411534e-14,0.0,-0.00526140656029653,-7.720513816665674e-05,0.0
4353.0,2.6686724777624348e-11,8.178273193274795e-14,0.0,2.6686724777624348e-11,8.178273193274795e-14,0.0,-0.005261406533609805,-7.7205138084874e-05,0.0
4354.0,2.7214058426182692e-11,8.358497739876295e-14,0.0,2.7214058426182692e-11,8.358497739876295e-14,0.0,-0.005261406506395747,-7.720513800128902e-05,0.0
4355.0,2.775060818505589e-11,8.54228119696045e-14,0.0,2.775060818505589e-11,8.54228119696045e-14,0.0,-0.005261406478645139,-7.72051379158662e-05,0.0
4356.0,2.8296513686591492e-11,8.729685579351233e-14,0.0,2.8296513686591492e-11,8.729685579351233e-14,0.0,-0.005261406450348625,-7.720513782856935e-05,0.0
4357.0,2.8851916351231354e-11,8.920773838129094e-14,0.0,2.8851916351231354e-11,8.920773838129094e-14,0.0,-0.005261406421496709,-7.720513773936161e-05,0.0
4358.0,2.941695940611675e-11,9.115609871814851e-14,0.0,2.941695940611675e-11,9.115609871814851e-14,0.0,-0.0052614063920797495,-7.720513764820551e-05,0.0
4359.0,2.999178790385319e-11,9.314258538678753e-14,0.0,2.999178790385319e-11,9.314258538678753e-14,0.0,-0.005261406362087962,-7.720513755506292e-05,0.0
4360.0,3.057654874143137e-11,9.516785668373377e-14,0.0,3.057654874143137e-11,9.516785668373377e-14,0.0,-0.005261406331511413,-7.720513745989507e-05,0.0
4361.0,3.1171390679222424e-11,9.72325807497408e-14,0.0,3.1171390679222424e-11,9.72325807497408e-14,0.0,-0.005261406300340022,-7.72051373626625e-05,0.0
4362.0,3.1776464360290245e-11,9.933743568412875e-14,0.0,3.1776464360290245e-11,9.933743568412875e-14,0.0,-0.005261406268563557,-7.720513726332506e-05,0.0
4363.0,3.2391922329603475e-11,1.0148310968245612e-13,0.0,3.2391922329603475e-11,1.0148310968245612e-13,0.0,-0.005261406236171635,-7.720513716184195e-05,0.0
4364.0,3.301791905367726e-11,1.036703011509574e-13,0.0,3.301791905367726e-11,1.036703011509574e-13,0.0,-0.005261406203153716,-7.720513705817165e-05,0.0
4365.0,3.3654610940131744e-11,1.0589971884457177e-13,0.0,3.3654610940131744e-11,1.0589971884457177e-13,0.0,-0.005261406169499105,-7.720513695227193e-05,0.0
4366.0,3.430215635756995e-11,1.0817208198160711e-13,0.0,3.430215635756995e-11,1.0817208198160711e-13,0.0,-0.005261406135196948,-7.720513684409984e-05,0.0
4367.0,3.4960715655447236e-11,1.1048812039523907e-13,0.0,3.4960715655447236e-11,1.1048812039523907e-13,0.0,-0.005261406100236232,-7.720513673361173e-05,0.0
4368.0,3.563045118434158e-11,1.128485746390146e-13,0.0,3.563045118434158e-11,1.128485746390146e-13,0.0,-0.005261406064605781,-7.720513662076315e-05,0.0
4369.0,3.631152731602986e-11,1.152541961445066e-13,0.0,3.631152731602986e-11,1.152541961445066e-13,0.0,-0.005261406028294254,-7.720513650550895e-05,0.0
4370.0,3.700411046406613e-11,1.1770574734412773e-13,0.0,3.700411046406613e-11,1.1770574734412773e-13,0.0,-0.005261405991290143,-7.720513638780321e-05,0.0
4371.0,3.7708369104261625e-11,1.2020400180239083e-13,0.0,3.7708369104261625e-11,1.2020400180239083e-13,0.0,-0.005261405953581774,-7.72051362675992e-05,0.0
4372.0,3.842447379553184e-11,1.227497443627811e-13,0.0,3.842447379553184e-11,1.227497443627811e-13,0.0,-0.0052614059151573,-7.720513614484947e-05,0.0
4373.0,3.9152597200693257e-11,1.2534377127604213e-13,0.0,3.9152597200693257e-11,1.2534377127604213e-13,0.0,-0.005261405876004703,-7.72051360195057e-05,0.0
4374.0,3.989291410750664e-11,1.2798689035548787e-13,0.0,3.989291410750664e-11,1.2798689035548787e-13,0.0,-0.0052614058361117886,-7.72051358915188e-05,0.0
4375.0,4.064560145002253e-11,1.3067992109452827e-13,0.0,4.064560145002253e-11,1.3067992109452827e-13,0.0,-0.005261405795466187,-7.720513576083888e-05,0.0
4376.0,4.1410838329791477e-11,1.3342369483468419e-13,0.0,4.1410838329791477e-11,1.3342369483468419e-13,0.0,-0.005261405754055349,-7.720513562741519e-05,0.0
4377.0,4.218880603755039e-11,1.3621905488471311e-13,0.0,4.218880603755039e-11,1.3621905488471311e-13,0.0,-0.0052614057118665425,-7.720513549119613e-05,0.0
4378.0,4.2979688074737995e-11,1.3906685669371786e-13,0.0,4.2979688074737995e-11,1.3906685669371786e-13,0.0,-0.005261405668886854,-7.720513535212927e-05,0.0
4379.0,4.378367017556653e-11,1.4196796796403363e-13,0.0,4.378367017556653e-11,1.4196796796403363e-13,0.0,-0.005261405625103184,-7.720513521016131e-05,0.0
4380.0,4.4600940328835164e-11,1.4492326883373335e-13,0.0,4.4600940328835164e-11,1.4492326883373335e-13,0.0,-0.005261405580502244,-7.720513506523804e-05,0.0
4381.0,4.543168880026981e-11,1.4793365200019112e-13,0.0,4.543168880026981e-11,1.4793365200019112e-13,0.0,-0.005261405535070555,-7.720513491730438e-05,0.0
4382.0,4.6276108154770995e-11,1.510000228905401e-13,0.0,4.6276108154770995e-11,1.510000228905401e-13,0.0,-0.005261405488794447,-7.720513476630436e-05,0.0
4383.0,4.713439327899261e-11,1.5412329979183164e-13,0.0,4.713439327899261e-11,1.5412329979183164e-13,0.0,-0.005261405441660053,-7.720513461218107e-05,0.0
4384.0,4.800674140398057e-11,1.5730441403072596e-13,0.0,4.800674140398057e-11,1.5730441403072596e-13,0.0,-0.005261405393653312,-7.720513445487665e-05,0.0
4385.0,4.8893352128037776e-11,1.605443101052474e-13,0.0,4.8893352128037776e-11,1.605443101052474e-13,0.0,-0.0052614053447599595,-7.720513429433234e-05,0.0
4386.0,4.9794427439741266e-11,1.638439458569968e-13,0.0,4.9794427439741266e-11,1.638439458569968e-13,0.0,-0.005261405294965532,-7.72051341304884e-05,0.0
4387.0,5.0710171741098014e-11,1.6720429263028037e-13,0.0,5.0710171741098014e-11,1.6720429263028037e-13,0.0,-0.00526140524425536,-7.720513396328411e-05,0.0
4388.0,5.1640791870934525e-11,1.7062633541611763e-13,0.0,5.1640791870934525e-11,1.7062633541611763e-13,0.0,-0.005261405192614569,-7.720513379265778e-05,0.0
4389.0,5.2586497128374156e-11,1.7411107303306466e-13,0.0,5.2586497128374156e-11,1.7411107303306466e-13,0.0,-0.005261405140028072,-7.72051336185467e-05,0.0
4390.0,5.354749929660679e-11,1.776595182716e-13,0.0,5.354749929660679e-11,1.776595182716e-13,0.0,-0.005261405086480573,-7.720513344088718e-05,0.0
4391.0,5.452401266661936e-11,1.81272698080639e-13,0.0,5.452401266661936e-11,1.81272698080639e-13,0.0,-0.00526140503195656,-7.720513325961449e-05,0.0
4392.0,5.551625406136872e-11,1.8495165371258556e-13,0.0,5.551625406136872e-11,1.8495165371258556e-13,0.0,-0.005261404976440306,-7.720513307466284e-05,0.0
4393.0,5.6524442859935996e-11,1.8869744089452502e-13,0.0,5.6524442859935996e-11,1.8869744089452502e-13,0.0,-0.005261404919915863,-7.720513288596539e-05,0.0
4394.0,5.7548801021822385e-11,1.9251113002208166e-13,0.0,5.7548801021822385e-11,1.9251113002208166e-13,0.0,-0.005261404862367062,-7.720513269345426e-05,0.0
4395.0,5.858955311172488e-11,1.9639380628644985e-13,0.0,5.858955311172488e-11,1.9639380628644985e-13,0.0,-0.005261404803777509,-7.720513249706046e-05,0.0
4396.0,5.964692632398274e-11,2.0034656988803262e-13,0.0,5.964692632398274e-11,2.0034656988803262e-13,0.0,-0.005261404744130583,-7.720513229671388e-05,0.0
4397.0,6.072115050770223e-11,2.0437053619221798e-13,0.0,6.072115050770223e-11,2.0437053619221798e-13,0.0,-0.005261404683409432,-7.720513209234335e-05,0.0
4398.0,6.181245819180075e-11,2.0846683589600434e-13,0.0,6.181245819180075e-11,2.0846683589600434e-13,0.0,-0.005261404621596974,-7.720513188387652e-05,0.0
4399.0,6.292108461016054e-11,2.1263661522834996e-13,0.0,6.292108461016054e-11,2.1263661522834996e-13,0.0,-0.005261404558675889,-7.72051316712399e-05,0.0
4400.0,6.404726772726922e-11,2.168810360930433e-13,0.0,6.404726772726922e-11,2.168810360930433e-13,0.0,-0.005261404494628622,-7.720513145435886e-05,0.0
4401.0,6.51912482635915e-11,2.2120127630127073e-13,0.0,6.51912482635915e-11,2.2120127630127073e-13,0.0,-0.005261404429437374,-7.720513123315759e-05,0.0
4402.0,6.635326972149913e-11,2.255985297120106e-13,0.0,6.635326972149913e-11,2.255985297120106e-13,0.0,-0.0052614043630841035,-7.720513100755907e-05,0.0
4403.0,6.753357841133554e-11,2.3007400642293774e-13,0.0,6.753357841133554e-11,2.3007400642293774e-13,0.0,-0.005261404295550525,-7.720513077748506e-05,0.0
4404.0,6.873242347746908e-11,2.346289329581501e-13,0.0,6.873242347746908e-11,2.346289329581501e-13,0.0,-0.0052614042268181015,-7.720513054285612e-05,0.0
4405.0,6.995005692458548e-11,2.3926455247923103e-13,0.0,6.995005692458548e-11,2.3926455247923103e-13,0.0,-0.0052614041568680445,-7.720513030359157e-05,0.0
4406.0,7.118673364430577e-11,2.439821249444661e-13,0.0,7.118673364430577e-11,2.439821249444661e-13,0.0,-0.005261404085681311,-7.720513005960945e-05,0.0
4407.0,7.244271144191596e-11,2.4878292729837404e-13,0.0,7.244271144191596e-11,2.4878292729837404e-13,0.0,-0.005261404013238599,-7.720512981082652e-05,0.0
4408.0,7.371825106323728e-11,2.536682536753984e-13,0.0,7.371825106323728e-11,2.536682536753984e-13,0.0,-0.005261403939520348,-7.720512955715827e-05,0.0
4409.0,7.501361622155388e-11,2.5863941561711857e-13,0.0,7.501361622155388e-11,2.5863941561711857e-13,0.0,-0.005261403864506732,-7.720512929851886e-05,0.0
4410.0,7.632907362520249e-11,2.636977422110336e-13,0.0,7.632907362520249e-11,2.636977422110336e-13,0.0,-0.005261403788177659,-7.720512903482112e-05,0.0
4411.0,7.766489300469834e-11,2.6884458034747806e-13,0.0,7.766489300469834e-11,2.6884458034747806e-13,0.0,-0.005261403710512766,-7.720512876597654e-05,0.0
4412.0,7.902134714052342e-11,2.7408129488264747e-13,0.0,7.902134714052342e-11,2.7408129488264747e-13,0.0,-0.0052614036314914195,-7.720512849189524e-05,0.0
4413.0,8.03987118910736e-11,2.794092688391491e-13,0.0,8.03987118910736e-11,2.794092688391491e-13,0.0,-0.0052614035510927075,-7.720512821248597e-05,0.0
4414.0,8.179726622039154e-11,2.848299036401111e-13,0.0,8.179726622039154e-11,2.848299036401111e-13,0.0,-0.0052614034692954415,-7.720512792765608e-05,0.0
4415.0,8.321729222659739e-11,2.9034461928583986e-13,0.0,8.321729222659739e-11,2.9034461928583986e-13,0.0,-0.005261403386078149,-7.720512763731145e-05,0.0
4416.0,8.46590751702482e-11,2.959548545632985e-13,0.0,8.46590751702482e-11,2.959548545632985e-13,0.0,-0.005261403301419074,-7.720512734135659e-05,0.0
4417.0,8.612290350288002e-11,3.0166206726123876e-13,0.0,8.612290350288002e-11,3.0166206726123876e-13,0.0,-0.005261403215296171,-7.720512703969452e-05,0.0
4418.0,8.760906889576861e-11,3.0746773438490507e-13,0.0,8.760906889576861e-11,3.0746773438490507e-13,0.0,-0.005261403127687102,-7.72051267322268e-05,0.0
4419.0,8.911786626897054e-11,3.1337335236733545e-13,0.0,8.911786626897054e-11,3.1337335236733545e-13,0.0,-0.005261403038569236,-7.720512641885344e-05,0.0
4420.0,9.064959382058287e-11,3.193804372502161e-13,0.0,9.064959382058287e-11,3.193804372502161e-13,0.0,-0.005261402947919642,-7.7205126099473e-05,0.0
4421.0,9.220455305581088e-11,3.2549052496751843e-13,0.0,9.220455305581088e-11,3.2549052496751843e-13,0.0,-0.005261402855715089,-7.720512577398247e-05,0.0
4422.0,9.378304881684076e-11,3.3170517148941155e-13,0.0,9.378304881684076e-11,3.3170517148941155e-13,0.0,-0.00526140276193204,-7.72051254422773e-05,0.0
4423.0,9.538538931239565e-11,3.380259530938119e-13,0.0,9.538538931239565e-11,3.380259530938119e-13,0.0,-0.00526140266654665,-7.720512510425134e-05,0.0
4424.0,9.701188614784973e-11,3.4445446656425517e-13,0.0,9.701188614784973e-11,3.4445446656425517e-13,0.0,-0.005261402569534764,-7.720512475979687e-05,0.0
4425.0,9.86628543550757e-11,3.5099232943505687e-13,0.0,9.86628543550757e-11,3.5099232943505687e-13,0.0,-0.00526140247087191,-7.720512440880454e-05,0.0
4426.0,1.0033861242322739e-10,3.5764118017764374e-13,0.0,1.0033861242322739e-10,3.5764118017764374e-13,0.0,-0.005261402370533298,-7.720512405116336e-05,0.0
